id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
341187,PH-0322,heliport,Naval Station Jose Francisco Heliport,14.529907,121.028253,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-02-17T18:37:21+00:00
341398,PH-0325,heliport,Fairways Tower Helipad,14.54604,121.04527,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-02-26T12:07:06+00:00
343728,PH-0363,heliport,Camp Bagong Diwa Heliport,14.48844,121.05724,100,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:00:23+00:00
343729,PH-0364,heliport,Fort Victoria Tower A Helipad,14.54727,121.04572,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:01:43+00:00
343730,PH-0365,heliport,Fort Victoria Tower B Helipad,14.54695,121.04552,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:02:32+00:00
343731,PH-0366,heliport,Fort Victoria Tower C Helipad,14.54686,121.04591,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:03:05+00:00
343732,PH-0367,heliport,Pacific Plaza Towers South Helipad,14.54746,121.04501,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:04:35+00:00
343733,PH-0368,heliport,Pacific Plaza Towers North Helipad,14.54807,121.04514,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:05:04+00:00
343734,PH-0369,heliport,One McKinley Place Helipad,14.54936,121.04526,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:05:56+00:00
343735,PH-0370,heliport,Net One Center Helipad,14.5497,121.04549,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:06:34+00:00
343736,PH-0371,heliport,Picadilly Star Building Helipad,14.54994,121.04601,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:07:08+00:00
343737,PH-0372,heliport,Eight Forbestown Road Helipad,14.55059,121.04393,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:08:09+00:00
343738,PH-0373,heliport,Fort Legend Tower Helipad,14.5541,121.04693,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:09:23+00:00
343739,PH-0374,heliport,Globe Tower Helipad,14.55344,121.05003,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:11:29+00:00
343740,PH-0375,heliport,Saint Luke's Medical Center Bonifacio Global City Heliport,14.55507,121.04797,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:12:33+00:00
343741,PH-0376,heliport,SM Aura Office Tower Helipad,14.54533,121.05322,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:13:11+00:00
343742,PH-0377,heliport,Regent Parkway Condominium Helipad,14.54426,121.04628,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:13:57+00:00
343743,PH-0378,heliport,Essensa 1 Helipad,14.54381,121.04649,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,Comeron Tower,0,2021-04-29T17:16:23+00:00
343744,PH-0379,heliport,Del Rosario Law Building Helipad,14.54355,121.04729,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:15:39+00:00
343745,PH-0380,heliport,Essensa 2 Helipad,14.54294,121.04682,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Taguig,0,,,,,,,0,2021-04-29T17:16:55+00:00
337945,PH-0258,heliport,Taal Lake Yacht Club Heliport,14.088359,121.00624,,AS,Philippines,PH,Batangas Province,PH-BTG,BTG,Talisay,0,,,,,,,0,2020-12-18T12:16:08+00:00
538643,PH-0602,closed,Tanauan Airfield,11.10651,125.02015,30,AS,Philippines,PH,Leyte Province,PH-LEY,LEY,Tanauan,0,,,,,,,0,2024-07-23T04:43:16+00:00
336819,PH-0185,heliport,PhilComSat Heliport,14.58549,121.29397,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Tanay,0,,,,,,,0,2020-10-15T11:24:40+00:00
341534,PH-0326,heliport,James Steelworks Heliport,14.53525,121.36838,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Tanay,0,,,,,,,0,2021-03-02T21:32:09+00:00
325908,PH-0063,heliport,Capipisa (Tanza) Heliport,14.348114,120.781138,,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Tanza,0,,,,,,"Capipisa, Tanza",0,2020-06-17T19:00:41+00:00
504826,PH-0527,heliport,Camp Riego de Dios Heliport,14.326586,120.852265,167,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Tanza,0,,,,,,,0,2022-11-14T13:03:09+00:00
504854,PH-0540,heliport,Camilla & Lumina Heliport,14.33772,120.84754,141,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Tanza,0,,,,,,,0,2022-11-15T10:01:56+00:00
337812,PH-0237,heliport,SM CIty Tarlac Heliport,15.47707,120.59405,,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Tarlac,0,,,,,,,0,2020-12-16T11:41:04+00:00
337813,PH-0238,heliport,Camp Aquino Heliport,15.441902,120.592082,,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Tarlac,0,,,,,,,0,2023-11-12T19:05:25+00:00
337814,PH-0239,closed,San Manuel Airstrip,15.49289,120.64399,,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Tarlac,0,,,,,,,0,2020-12-16T11:43:38+00:00
325987,PH-0086,heliport,Alto Airfield Helipad,15.423048,120.6344,,AS,Philippines,PH,Tarlac Province,PH-TAR,TAR,Tarlac City,0,,,,,,"Alto, Tarlac",0,2018-01-01T02:17:03+00:00
337809,PH-0234,heliport,SM City Taytay Heliport,14.5658,121.14108,,AS,Philippines,PH,Rizal Province,PH-RIZ,RIZ,Taytay,0,,,,,,,0,2020-12-16T11:29:30+00:00
336820,PH-0186,closed,Ernajos Strip,15.99894,120.79146,,AS,Philippines,PH,Pangasinan Province,PH-PAN,PAN,Tayug,0,,,,,,,0,2020-10-15T11:26:44+00:00
337815,PH-0240,closed,Lichuaco Airfield,16.00975,120.78816,,AS,Philippines,PH,Pangasinan Province,PH-PAN,PAN,Tayug,0,,,,,,,0,2020-12-16T11:50:05+00:00
325912,PH-0064,heliport,General Gregorio Lim Marine Base Heliport,14.267422,120.626543,,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Ternate,0,,,,,,"General Gregorio Lim Marine Base, Bucana",0,2023-05-18T12:14:54+00:00
504855,PH-0541,heliport,Caylabne Bay Resort Heliport,14.27201,120.6482,30,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Ternate,0,,,,,,,0,2022-11-15T10:04:14+00:00
504856,PH-0542,heliport,Paniman Beach Resort Heliport,14.27847,120.66765,33,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Ternate,0,,,,,,,0,2022-11-15T10:06:47+00:00
351886,PH-0473,closed,Tinambac Airport,13.81198,123.32337,7,AS,Philippines,PH,Camarines Sur Province,PH-CAS,CAS,Tinambac,0,,,,,,,0,2022-01-24T15:33:05+00:00
348661,PH-0427,closed,Lutopan Airstrip,10.32139,123.70607,932,AS,Philippines,PH,Cebu Province,PH-CEB,CEB,Toledo,0,,,,,,,0,2021-10-12T11:58:38+00:00
325853,PH-0033,heliport,Manila International Container Terminal (MICT) Heliport,14.597028,120.954743,14,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Tondo,0,,,,,,"MICT, Manila International Container Terminal, ICTSI",0,2021-06-10T17:47:05+00:00
339279,PH-0274,heliport,SM City Trece Martires Heliport,14.28166,120.86522,,AS,Philippines,PH,Cavite Province,PH-CAV,CAV,Trece Martires,0,,,,,,,0,2021-01-12T11:28:34+00:00
325627,PH-0018,heliport,Tugawe Cover Resort Helipad,13.718036,123.9731336,,AS,Philippines,PH,Camarines Sur Province,PH-CAS,CAS,Tugawe Cove Resort,0,,,,,,Tugawe Cove,0,2017-11-28T00:19:11+00:00
339306,PH-0298,heliport,SM Center Tuguegarao Downtown Heliport,17.61256,121.72316,,AS,Philippines,PH,Cagayan Province,PH-CAG,CAG,Tuguegarao,0,,,,,,,0,2021-01-12T12:24:02+00:00
504819,PH-0520,heliport,Camp Sang-an Heliport,7.90848,123.49824,348,AS,Philippines,PH,Zamboanga del Sur Province,PH-ZAS,ZAS,Tukuran,0,,,,,,,0,2022-11-14T12:02:45+00:00
337811,PH-0236,heliport,SM City Urdaneta Heliport,15.97104,120.57302,,AS,Philippines,PH,Pangasinan Province,PH-PAN,PAN,Urdaneta,0,,,,,,,0,2020-12-16T11:32:46+00:00
339310,PH-0302,heliport,SM Center Valenzuela Heliport,14.68599,120.97702,,AS,Philippines,PH,National Capital Region (Metropolitan Manila),PH-00,0,Valenzuela,0,,,,,,,0,2021-01-12T12:30:35+00:00
326192,PH-0160,heliport,BDO ATM – Steag Coal Power Plant Villanueva Heliport,8.565884,124.762319,,AS,Philippines,PH,Misamis Oriental Province,PH-MSR,MSR,Villanueva,0,,,,,,"Villaneuva, BDO ATM – Steag",0,2024-06-26T16:37:09+00:00
326200,PH-0161,heliport,Naval Station Romulo Espaldon Heliport,6.916144,122.03874,,AS,Philippines,PH,Zamboanga del Sur Province,PH-ZAS,ZAS,Zamboanga,0,,,,,,"Headquarters Naval Forces Western Mindanao, Calarian, Zamboanga",0,2022-11-14T11:54:15+00:00
326201,PH-0162,heliport,Edwin Andrews Air Force Base Heliport,6.924595,122.065895,,AS,Philippines,PH,Zamboanga del Sur Province,PH-ZAS,ZAS,Zamboanga,0,,,,,http://wikimapia.org/2159949/Edwin-Andrews-Air-Base-Heliport,"Edwin Andrews Air Force Base, Zamboanga",0,2018-01-23T04:31:53+00:00
504818,PH-0519,heliport,Western Mindanao Community Hospital Heliport,6.918178,122.038702,50,AS,Philippines,PH,Zamboanga del Sur Province,PH-ZAS,ZAS,Zamboanga,0,,,,,,,0,2022-11-14T11:56:47+00:00
